Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,203.0108642578125,173.0978947080175,156.0,0.10960188915395828
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,1474.3470220565796,740.7045049080705,747.0,0.008427704272998025
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,5613.892818450928,2588.8652315938484,3158.0,0.18022000266185928
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,5613.892818450928,2588.8652315938484,2600.0,0.004282603233135223
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,405.5044136047363,263.5040995714029,263.0,0.001916728408376006
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,203.0108642578125,173.0978947080175,157.0,0.10253436119756364
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,1474.3470220565796,740.7045049080705,895.0,0.172397201220033
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,4590.344056129456,2131.886925901933,2505.0,0.14894733496928825
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,3565.6447715759277,1674.3949527428483,2307.0,0.27421111714657637
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,609.9719657897949,354.79162685498824,344.0,0.03137100829938441
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,405.5044136047363,263.5040995714029,365.0,0.27807096007834825
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,3565.6447715759277,1674.3949527428483,1758.0,0.04755690970258913
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,2545.566870689392,1218.966263870586,1408.0,0.13425691486464056
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,405.5044136047363,263.5040995714029,264.0,0.0018784107143829942
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,203.0108642578125,173.0978947080175,161.0,0.07514220315538815
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,2545.566870689392,1218.966263870586,1649.0,0.26078455799236744
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,812.8875761032104,445.3862670059398,422.0,0.05541769432687163
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,405.5044136047363,263.5040995714029,239.0,0.10252761326946816
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,203.0108642578125,173.0978947080175,158.0,0.09555629562036387
"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",dnaseq-0,burrows-wheeler-aligner,Lotaru-A,Realtime,3565.6447715759277,1674.3949527428483,1693.0,0.01098939589908546
