Lotaru-G_median_error,Lotaru-G_mean_error,Lotaru-G_std_error,Lotaru-G_max_error,Lotaru-G_min_error,Lotaru-A_median_error,Lotaru-A_mean_error,Lotaru-A_std_error,Lotaru-A_max_error,Lotaru-A_min_error,OnlineP_median_error,OnlineP_mean_error,OnlineP_std_error,OnlineP_max_error,OnlineP_min_error,Naive_median_error,Naive_mean_error,Naive_std_error,Naive_max_error,Naive_min_error,Perfect_median_error,Perfect_mean_error,Perfect_std_error,Perfect_max_error,Perfect_min_error,workflow,target_machine,experiment_number,control_number
0.15661000901243183,0.2410507876414461,0.2572016540701276,1.286401095773786,0.0,0.386394232646593,0.6222435803317267,0.6403862889613993,4.258461175076742,0.0,0.2225566980612137,0.3441256678287888,0.38145819062293973,3.3102530965694945,0.0,0.4185432880756049,0.7831324679176163,1.3901435083676854,12.72903230728868,0.001386377695051309,0.0,0.0,0.0,0.0,0.0,dnaseq,"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",0,1
0.1707971580731043,0.2884538624425272,0.37651560527969086,3.1120724630341434,0.00045870308396359744,0.3445662240755635,0.3811653376347244,0.31811667622632483,2.63392450221622,0.0007053502272054627,0.1949579263700778,0.6980990889755627,1.4817460600950811,14.640267322862979,0.0,0.5157280474436605,1.063244457619298,1.2974037118052804,7.6993744635800265,0.00018833345442276502,0.0,0.0,0.0,0.0,0.0,dnaseq,"CPU:AMD EPYC 7352 24-Core Processor,Memory:257497MiB,Cores:96",1,2
0.23700259555599618,0.28209549778388315,0.2422354725047477,1.3886733969148335,0.0,0.4563786116689343,0.583025163664628,0.46642272396417916,2.5440316998477877,0.0,0.21169007225870476,0.3183357337901336,0.369191518699115,2.751063064154702,0.0,0.288766691964458,0.7655352645961957,1.6182214968000934,12.377005837871021,0.0009022601342911608,0.0,0.0,0.0,0.0,0.0,dnaseq,"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",0,1
0.22944010405636453,0.30912935905382016,0.3247895600503475,2.5560226851932297,0.00012972466400839653,0.4894679211444465,0.6338362513206004,0.6474344212459312,5.052970665586259,0.0006596434310916283,0.231003244490378,0.8486134375559722,1.9371720132658494,12.86967102216151,0.00012567171386740318,0.4338241241296835,0.8020663023321506,1.0249218247197742,7.476313579898488,0.0011425260715046902,0.0,0.0,0.0,0.0,0.0,dnaseq,"CPU:Intel(R) Xeon(R) Gold 6240R,Memory:192002MiB,Cores:96",1,2
0.1786750265290486,0.21793413444746362,0.16893494092123246,0.7600537822373011,0.0001033247602239502,0.34229338895042843,0.350889547368987,0.20637394984849067,0.8570181858089514,0.00437704868392509,0.23899720939285984,0.2905687871783619,0.2806985409184253,1.8749520075591801,0.0,0.40647484609364803,0.8736528718469341,1.6410284080604187,9.550475673260863,0.0022335821283390182,0.0,0.0,0.0,0.0,0.0,dnaseq,"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",0,1
0.16012932927761686,0.2543287644152439,0.3178429462585269,2.297549207699745,0.0008931746859503328,0.4203300637539529,0.48618861880075764,0.4179591634889678,3.0801409253574334,0.01994028859290307,0.2385824730290967,0.6037989521908346,1.2811034561202912,9.312228050279783,0.006659868847597798,0.5474520077238785,0.8710172130226432,1.0199881554510557,5.685288270598716,0.0021628926901961242,0.0,0.0,0.0,0.0,0.0,dnaseq,"CPU:Intel(R) Xeon(R) Gold 6126,Memory:191889MiB,Cores:48",1,2
