tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries,confidence,source
burrows-wheeler-aligner,1730,6063,6103,6103,FAMR_1.05,40,false,701,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,1730,6071,6103,6103,FAMR_1.05,32,false,720,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,1475,6115,6095,12190,FAMR_1.05,6075,false,686,637,1,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6079,6095,6095,FAMR_1.05,16,false,986,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6097,6095,12190,FAMR_1.05,6093,false,950,871,1,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6080,6095,6095,FAMR_1.05,15,false,947,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6088,6095,6095,FAMR_1.05,7,false,944,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6089,6095,6095,FAMR_1.05,6,false,940,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6086,6095,6095,FAMR_1.05,9,false,895,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6036,6095,6095,FAMR_1.05,59,false,633,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6089,6095,6095,FAMR_1.05,6,false,911,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1730,6135,6103,12206,FAMR_1.05,6071,false,785,719,1,0.9959083110624198,FAMR
burrows-wheeler-aligner,1730,6121,6103,12206,FAMR_1.05,6085,false,743,683,1,0.9959083110624198,FAMR
burrows-wheeler-aligner,1730,6055,6103,6103,FAMR_1.05,48,false,742,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,1730,6069,6103,6103,FAMR_1.05,34,false,706,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,813,6015,6039,6039,FAMR_1.05,24,false,418,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6009,6039,6039,FAMR_1.05,30,false,449,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6020,6039,6039,FAMR_1.05,19,false,427,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6024,6039,6039,FAMR_1.05,15,false,426,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6016,6039,6039,FAMR_1.05,23,false,439,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6031,6039,6039,FAMR_1.05,8,false,423,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6026,6039,6039,FAMR_1.05,13,false,442,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6019,6039,6039,FAMR_1.05,20,false,438,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6018,6039,6039,FAMR_1.05,21,false,465,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6046,6039,12078,FAMR_1.05,6032,false,429,366,1,0.9971681780990362,FAMR
burrows-wheeler-aligner,610,6008,6036,6036,FAMR_1.05,28,false,362,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6029,6036,6036,FAMR_1.05,7,false,331,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6040,6036,12072,FAMR_1.05,6032,false,334,278,1,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,5996,6036,6036,FAMR_1.05,40,false,369,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6008,6036,6036,FAMR_1.05,28,false,366,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6040,6036,12072,FAMR_1.05,6032,false,338,280,1,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6024,6036,6036,FAMR_1.05,12,false,342,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6013,6036,6036,FAMR_1.05,23,false,342,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6015,6036,6036,FAMR_1.05,21,false,359,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6026,6036,6036,FAMR_1.05,10,false,329,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,406,5992,6002,6002,FAMR_1.05,10,false,260,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,6006,6002,12004,FAMR_1.05,5998,false,232,175,1,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,5991,6002,6002,FAMR_1.05,11,false,237,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,5995,6002,6002,FAMR_1.05,7,false,245,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,5998,6002,6002,FAMR_1.05,4,false,240,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,5996,6002,6002,FAMR_1.05,6,false,258,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,6000,6002,6002,FAMR_1.05,2,false,260,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,6005,6002,12004,FAMR_1.05,5999,false,231,166,1,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,5995,6002,6002,FAMR_1.05,7,false,222,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,5993,6002,6002,FAMR_1.05,9,false,238,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,204,5998,5984,11968,FAMR_1.05,5970,false,157,102,1,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5979,5984,5984,FAMR_1.05,5,false,134,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5970,5984,5984,FAMR_1.05,14,false,129,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,6014,5984,11968,FAMR_1.05,5954,false,150,94,1,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5967,5984,5984,FAMR_1.05,17,false,150,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5963,5984,5984,FAMR_1.05,21,false,150,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5974,5984,5984,FAMR_1.05,10,false,129,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5975,5984,5984,FAMR_1.05,9,false,116,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5958,5984,5984,FAMR_1.05,26,false,175,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,204,5950,5984,5984,FAMR_1.05,34,false,123,0,0,0.9973709534074806,FAMR
burrows-wheeler-aligner,610,5973,6036,6036,FAMR_1.05,63,false,466,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,5968,6036,6036,FAMR_1.05,68,false,434,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6047,6036,12072,FAMR_1.05,6025,false,342,281,1,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6049,6036,12072,FAMR_1.05,6023,false,341,281,1,0.9966110004708677,FAMR
burrows-wheeler-aligner,610,6026,6036,6036,FAMR_1.05,10,false,400,0,0,0.9966110004708677,FAMR
burrows-wheeler-aligner,6640,6244,0,0,FAMR_1.05,0,true,3721,0,0,0,no_prediction
burrows-wheeler-aligner,6640,6234,0,0,FAMR_1.05,0,true,2867,0,0,0,no_prediction
burrows-wheeler-aligner,5103,6121,6200,6200,FAMR_1.05,79,false,2282,0,0,0.9961965474974678,FAMR
burrows-wheeler-aligner,6640,6246,0,0,FAMR_1.05,0,true,3081,0,0,0,no_prediction
burrows-wheeler-aligner,5103,6190,6200,6200,FAMR_1.05,10,false,3014,0,0,0.9961965474974678,FAMR
burrows-wheeler-aligner,5614,6196,6236,6236,FAMR_1.05,40,false,3285,0,0,0.995305063172027,FAMR
burrows-wheeler-aligner,6640,6242,0,0,FAMR_1.05,0,true,3585,0,0,0,no_prediction
burrows-wheeler-aligner,5614,6217,6236,6236,FAMR_1.05,19,false,3228,0,0,0.995305063172027,FAMR
burrows-wheeler-aligner,6640,6239,0,0,FAMR_1.05,0,true,2957,0,0,0,no_prediction
burrows-wheeler-aligner,4591,6177,6177,6177,FAMR_1.05,0,false,2653,0,0,0.994707933755174,FAMR
burrows-wheeler-aligner,5614,6188,6236,6236,FAMR_1.05,48,false,3079,0,0,0.995305063172027,FAMR
burrows-wheeler-aligner,5103,6207,6200,12400,FAMR_1.05,6193,false,2715,2659,1,0.9961965474974678,FAMR
burrows-wheeler-aligner,5103,6201,6200,12400,FAMR_1.05,6199,false,2692,2641,1,0.9961965474974678,FAMR
burrows-wheeler-aligner,5614,6215,6236,6236,FAMR_1.05,21,false,3044,0,0,0.995305063172027,FAMR
burrows-wheeler-aligner,4591,6173,6177,6177,FAMR_1.05,4,false,2487,0,0,0.994707933755174,FAMR
burrows-wheeler-aligner,4591,6203,6177,12354,FAMR_1.05,6151,false,2513,2476,1,0.994707933755174,FAMR
burrows-wheeler-aligner,5103,6177,6200,6200,FAMR_1.05,23,false,2829,0,0,0.9961965474974678,FAMR
burrows-wheeler-aligner,4591,6174,6177,6177,FAMR_1.05,3,false,2979,0,0,0.994707933755174,FAMR
burrows-wheeler-aligner,4591,6145,6177,6177,FAMR_1.05,32,false,2713,0,0,0.994707933755174,FAMR
burrows-wheeler-aligner,3566,6128,6142,6142,FAMR_1.05,14,false,2307,0,0,0.9965252582437494,FAMR
burrows-wheeler-aligner,3056,6108,6289,6289,FAMR_1.05,181,false,2290,0,0,0.9649043612662409,FAMR
burrows-wheeler-aligner,3056,6092,6289,6289,FAMR_1.05,197,false,2284,0,0,0.9649043612662409,FAMR
burrows-wheeler-aligner,3566,6108,6142,6142,FAMR_1.05,34,false,2445,0,0,0.9965252582437494,FAMR
burrows-wheeler-aligner,3566,6107,6142,6142,FAMR_1.05,35,false,1851,0,0,0.9965252582437494,FAMR
burrows-wheeler-aligner,3566,6125,6142,6142,FAMR_1.05,17,false,2338,0,0,0.9965252582437494,FAMR
burrows-wheeler-aligner,3056,6109,6289,6289,FAMR_1.05,180,false,1952,0,0,0.9649043612662409,FAMR
burrows-wheeler-aligner,3056,6109,6289,6289,FAMR_1.05,180,false,1890,0,0,0.9649043612662409,FAMR
burrows-wheeler-aligner,2546,6103,6119,6119,FAMR_1.05,16,false,1721,0,0,0.9973309034535223,FAMR
burrows-wheeler-aligner,2546,6087,6119,6119,FAMR_1.05,32,false,1966,0,0,0.9973309034535223,FAMR
burrows-wheeler-aligner,2546,6104,6119,6119,FAMR_1.05,15,false,1875,0,0,0.9973309034535223,FAMR
burrows-wheeler-aligner,2546,6097,6119,6119,FAMR_1.05,22,false,1873,0,0,0.9973309034535223,FAMR
burrows-wheeler-aligner,2546,6102,6119,6119,FAMR_1.05,17,false,1850,0,0,0.9973309034535223,FAMR
burrows-wheeler-aligner,3056,5166,6289,6289,FAMR_1.05,1123,false,357,0,0,0.9649043612662409,FAMR
burrows-wheeler-aligner,1730,6071,6103,6103,FAMR_1.05,32,false,1203,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,1730,6076,6103,6103,FAMR_1.05,27,false,1053,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,1730,6068,6103,6103,FAMR_1.05,35,false,955,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,1475,6052,6095,6095,FAMR_1.05,43,false,1044,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1730,6062,6103,6103,FAMR_1.05,41,false,960,0,0,0.9959083110624198,FAMR
burrows-wheeler-aligner,1475,6072,6095,6095,FAMR_1.05,23,false,994,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6057,6095,6095,FAMR_1.05,38,false,930,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,1475,6078,6095,6095,FAMR_1.05,17,false,774,0,0,0.9970876104078833,FAMR
burrows-wheeler-aligner,813,6015,6039,6039,FAMR_1.05,24,false,503,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6022,6039,6039,FAMR_1.05,17,false,447,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6020,6039,6039,FAMR_1.05,19,false,444,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6030,6039,6039,FAMR_1.05,9,false,424,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6017,6039,6039,FAMR_1.05,22,false,490,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6068,6039,12078,FAMR_1.05,6010,false,424,366,1,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6028,6039,6039,FAMR_1.05,11,false,443,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,813,6022,6039,6039,FAMR_1.05,17,false,444,0,0,0.9971681780990362,FAMR
burrows-wheeler-aligner,406,5973,6002,6002,FAMR_1.05,29,false,264,0,0,0.9983913048973714,FAMR
burrows-wheeler-aligner,406,5976,6002,6002,FAMR_1.05,26,false,265,0,0,0.9983913048973714,FAMR
fastq-cleaner,813,1167,1169,1169,FAMR_1.05,2,false,212,0,0,0.9983127677905473,FAMR
fastq-cleaner,6640,1168,0,0,FAMR_1.05,0,true,1541,0,0,0,no_prediction
fastq-cleaner,5614,1172,1174,1174,FAMR_1.05,2,false,1315,0,0,0.9961117185160282,FAMR
fastq-cleaner,5103,1173,1173,1173,FAMR_1.05,0,false,1196,0,0,0.9969090450644207,FAMR
fastq-cleaner,4591,1172,1173,1173,FAMR_1.05,1,false,1073,0,0,0.9965799796019393,FAMR
fastq-cleaner,3566,1167,1174,1174,FAMR_1.05,7,false,847,0,0,0.9970439229753099,FAMR
fastq-cleaner,3056,1167,1173,1173,FAMR_1.05,6,false,727,0,0,0.9969196537464486,FAMR
fastq-cleaner,2546,1170,1172,1172,FAMR_1.05,2,false,609,0,0,0.9973884515155556,FAMR
fastq-cleaner,1730,1163,1172,1172,FAMR_1.05,9,false,426,0,0,0.9971284092848653,FAMR
fastq-cleaner,1475,1165,1168,1168,FAMR_1.05,3,false,365,0,0,0.9980325478952538,FAMR
fastq-cleaner,813,1166,1169,1169,FAMR_1.05,3,false,214,0,0,0.9983127677905473,FAMR
fastq-cleaner,610,1167,1169,1169,FAMR_1.05,2,false,164,0,0,0.9987703745673884,FAMR
fastq-cleaner,406,1164,1168,1168,FAMR_1.05,4,false,119,0,0,0.9983847167938593,FAMR
fastq-cleaner,204,1149,1150,1150,FAMR_1.05,1,false,81,0,0,0.9985763998884368,FAMR
fastq-cleaner,6640,1171,0,0,FAMR_1.05,0,true,1602,0,0,0,no_prediction
fastq-cleaner,6640,1170,0,0,FAMR_1.05,0,true,1600,0,0,0,no_prediction
fastq-cleaner,6640,1170,0,0,FAMR_1.05,0,true,1598,0,0,0,no_prediction
fastq-cleaner,6640,1166,0,0,FAMR_1.05,0,true,1583,0,0,0,no_prediction
fastq-cleaner,6640,1172,0,0,FAMR_1.05,0,true,1580,0,0,0,no_prediction
fastq-cleaner,6640,1173,0,0,FAMR_1.05,0,true,1580,0,0,0,no_prediction
fastq-cleaner,6640,1170,0,0,FAMR_1.05,0,true,1579,0,0,0,no_prediction
fastq-cleaner,6640,1171,0,0,FAMR_1.05,0,true,1576,0,0,0,no_prediction
fastq-cleaner,6640,1172,0,0,FAMR_1.05,0,true,1572,0,0,0,no_prediction
fastq-cleaner,6640,1172,0,0,FAMR_1.05,0,true,1542,0,0,0,no_prediction
fastq-cleaner,5614,1171,1174,1174,FAMR_1.05,3,false,1548,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1169,1174,1174,FAMR_1.05,5,false,1564,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1169,1174,1174,FAMR_1.05,5,false,1583,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1167,1174,1174,FAMR_1.05,7,false,1532,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1170,1174,1174,FAMR_1.05,4,false,1566,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1173,1174,1174,FAMR_1.05,1,false,1543,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1170,1174,1174,FAMR_1.05,4,false,1564,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1169,1174,1174,FAMR_1.05,5,false,1538,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1171,1174,1174,FAMR_1.05,3,false,1551,0,0,0.9961117185160282,FAMR
fastq-cleaner,5614,1171,1174,1174,FAMR_1.05,3,false,1548,0,0,0.9961117185160282,FAMR
fastq-cleaner,5103,1173,1173,1173,FAMR_1.05,0,false,1269,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1164,1173,1173,FAMR_1.05,9,false,1290,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1169,1173,1173,FAMR_1.05,4,false,1312,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1168,1173,1173,FAMR_1.05,5,false,1289,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1165,1173,1173,FAMR_1.05,8,false,1289,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1169,1173,1173,FAMR_1.05,4,false,1263,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1167,1173,1173,FAMR_1.05,6,false,1282,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1170,1173,1173,FAMR_1.05,3,false,1258,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1169,1173,1173,FAMR_1.05,4,false,1281,0,0,0.9969090450644207,FAMR
fastq-cleaner,5103,1171,1173,1173,FAMR_1.05,2,false,1248,0,0,0.9969090450644207,FAMR
fastq-cleaner,4591,1168,1173,1173,FAMR_1.05,5,false,1319,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1169,1173,1173,FAMR_1.05,4,false,1314,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1166,1173,1173,FAMR_1.05,7,false,1311,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1168,1173,1173,FAMR_1.05,5,false,1310,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1164,1173,1173,FAMR_1.05,9,false,1304,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1172,1173,1173,FAMR_1.05,1,false,1303,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1163,1173,1173,FAMR_1.05,10,false,1303,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1172,1173,1173,FAMR_1.05,1,false,1294,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1169,1173,1173,FAMR_1.05,4,false,1291,0,0,0.9965799796019393,FAMR
fastq-cleaner,4591,1166,1173,1173,FAMR_1.05,7,false,1288,0,0,0.9965799796019393,FAMR
fastq-cleaner,3566,1174,1174,1174,FAMR_1.05,0,false,832,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1173,1174,1174,FAMR_1.05,1,false,828,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1172,1174,1174,FAMR_1.05,2,false,844,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1173,1174,1174,FAMR_1.05,1,false,822,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1169,1174,1174,FAMR_1.05,5,false,834,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1171,1174,1174,FAMR_1.05,3,false,834,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1172,1174,1174,FAMR_1.05,2,false,827,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1169,1174,1174,FAMR_1.05,5,false,826,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1171,1174,1174,FAMR_1.05,3,false,826,0,0,0.9970439229753099,FAMR
fastq-cleaner,3566,1170,1174,1174,FAMR_1.05,4,false,824,0,0,0.9970439229753099,FAMR
fastq-cleaner,3056,1169,1173,1173,FAMR_1.05,4,false,810,0,0,0.9969196537464486,FAMR
fastq-cleaner,3056,1169,1173,1173,FAMR_1.05,4,false,798,0,0,0.9969196537464486,FAMR
fastq-cleaner,3056,1169,1173,1173,FAMR_1.05,4,false,770,0,0,0.9969196537464486,FAMR
fastq-cleaner,3056,1174,1173,2346,FAMR_1.05,1172,false,771,635,1,0.9969196537464486,FAMR
fastq-cleaner,3056,1170,1173,1173,FAMR_1.05,3,false,788,0,0,0.9969196537464486,FAMR
fastq-cleaner,3056,1170,1173,1173,FAMR_1.05,3,false,784,0,0,0.9969196537464486,FAMR
fastq-cleaner,2546,1170,1172,1172,FAMR_1.05,2,false,667,0,0,0.9973884515155556,FAMR
fastq-cleaner,2546,1165,1172,1172,FAMR_1.05,7,false,660,0,0,0.9973884515155556,FAMR
fastq-cleaner,2546,1172,1172,1172,FAMR_1.05,0,false,639,0,0,0.9973884515155556,FAMR
fastq-cleaner,2546,1173,1172,2344,FAMR_1.05,1171,false,653,572,1,0.9973884515155556,FAMR
fastq-cleaner,2546,1166,1172,1172,FAMR_1.05,6,false,652,0,0,0.9973884515155556,FAMR
fastq-cleaner,2546,1169,1172,1172,FAMR_1.05,3,false,652,0,0,0.9973884515155556,FAMR
fastq-cleaner,2546,1169,1172,1172,FAMR_1.05,3,false,644,0,0,0.9973884515155556,FAMR
fastq-cleaner,2546,1166,1172,1172,FAMR_1.05,6,false,638,0,0,0.9973884515155556,FAMR
fastq-cleaner,1730,1171,1172,1172,FAMR_1.05,1,false,455,0,0,0.9971284092848653,FAMR
fastq-cleaner,1730,1172,1172,1172,FAMR_1.05,0,false,460,0,0,0.9971284092848653,FAMR
fastq-cleaner,1730,1173,1172,2344,FAMR_1.05,1171,false,455,396,1,0.9971284092848653,FAMR
fastq-cleaner,1730,1171,1172,1172,FAMR_1.05,1,false,467,0,0,0.9971284092848653,FAMR
fastq-cleaner,1730,1166,1172,1172,FAMR_1.05,6,false,447,0,0,0.9971284092848653,FAMR
fastq-cleaner,1475,1165,1168,1168,FAMR_1.05,3,false,398,0,0,0.9980325478952538,FAMR
fastq-cleaner,1475,1166,1168,1168,FAMR_1.05,2,false,389,0,0,0.9980325478952538,FAMR
fastq-cleaner,1475,1167,1168,1168,FAMR_1.05,1,false,404,0,0,0.9980325478952538,FAMR
fastq-cleaner,1475,1163,1168,1168,FAMR_1.05,5,false,404,0,0,0.9980325478952538,FAMR
fastq-cleaner,1475,1167,1168,1168,FAMR_1.05,1,false,401,0,0,0.9980325478952538,FAMR
fastq-cleaner,1475,1165,1168,1168,FAMR_1.05,3,false,398,0,0,0.9980325478952538,FAMR
fastq-cleaner,1475,1166,1168,1168,FAMR_1.05,2,false,384,0,0,0.9980325478952538,FAMR
fastq-cleaner,813,1168,1169,1169,FAMR_1.05,1,false,245,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1169,1169,1169,FAMR_1.05,0,false,239,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1168,1169,1169,FAMR_1.05,1,false,239,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1167,1169,1169,FAMR_1.05,2,false,249,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1165,1169,1169,FAMR_1.05,4,false,249,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1167,1169,1169,FAMR_1.05,2,false,245,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1165,1169,1169,FAMR_1.05,4,false,253,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1167,1169,1169,FAMR_1.05,2,false,243,0,0,0.9983127677905473,FAMR
fastq-cleaner,610,1168,1169,1169,FAMR_1.05,1,false,195,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1168,1169,1169,FAMR_1.05,1,false,192,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1169,1169,1169,FAMR_1.05,0,false,191,0,0,0.9987703745673884,FAMR
fastq-cleaner,813,1168,1169,1169,FAMR_1.05,1,false,246,0,0,0.9983127677905473,FAMR
fastq-cleaner,813,1161,1169,1169,FAMR_1.05,8,false,235,0,0,0.9983127677905473,FAMR
fastq-cleaner,610,1166,1169,1169,FAMR_1.05,3,false,193,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1165,1169,1169,FAMR_1.05,4,false,191,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1164,1169,1169,FAMR_1.05,5,false,188,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1167,1169,1169,FAMR_1.05,2,false,180,0,0,0.9987703745673884,FAMR
fastq-cleaner,406,1168,1168,1168,FAMR_1.05,0,false,137,0,0,0.9983847167938593,FAMR
fastq-cleaner,610,1165,1169,1169,FAMR_1.05,4,false,197,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1165,1169,1169,FAMR_1.05,4,false,181,0,0,0.9987703745673884,FAMR
fastq-cleaner,406,1168,1168,1168,FAMR_1.05,0,false,140,0,0,0.9983847167938593,FAMR
fastq-cleaner,406,1162,1168,1168,FAMR_1.05,6,false,131,0,0,0.9983847167938593,FAMR
fastq-cleaner,610,1167,1169,1169,FAMR_1.05,2,false,185,0,0,0.9987703745673884,FAMR
fastq-cleaner,406,1167,1168,1168,FAMR_1.05,1,false,131,0,0,0.9983847167938593,FAMR
fastq-cleaner,406,1165,1168,1168,FAMR_1.05,3,false,126,0,0,0.9983847167938593,FAMR
fastq-cleaner,406,1165,1168,1168,FAMR_1.05,3,false,133,0,0,0.9983847167938593,FAMR
fastq-cleaner,406,1164,1168,1168,FAMR_1.05,4,false,133,0,0,0.9983847167938593,FAMR
fastq-cleaner,406,1168,1168,1168,FAMR_1.05,0,false,125,0,0,0.9983847167938593,FAMR
fastq-cleaner,204,1146,1150,1150,FAMR_1.05,4,false,81,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1146,1150,1150,FAMR_1.05,4,false,83,0,0,0.9985763998884368,FAMR
fastq-cleaner,406,1164,1168,1168,FAMR_1.05,4,false,123,0,0,0.9983847167938593,FAMR
fastq-cleaner,406,1163,1168,1168,FAMR_1.05,5,false,142,0,0,0.9983847167938593,FAMR
fastq-cleaner,204,1147,1150,1150,FAMR_1.05,3,false,80,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1147,1150,1150,FAMR_1.05,3,false,85,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1147,1150,1150,FAMR_1.05,3,false,102,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1148,1150,1150,FAMR_1.05,2,false,102,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1144,1150,1150,FAMR_1.05,6,false,101,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1149,1150,1150,FAMR_1.05,1,false,98,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1147,1150,1150,FAMR_1.05,3,false,129,0,0,0.9985763998884368,FAMR
fastq-cleaner,204,1146,1150,1150,FAMR_1.05,4,false,118,0,0,0.9985763998884368,FAMR
fastq-cleaner,610,1168,1169,1169,FAMR_1.05,1,false,220,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1168,1169,1169,FAMR_1.05,1,false,220,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1165,1169,1169,FAMR_1.05,4,false,218,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1166,1169,1169,FAMR_1.05,3,false,216,0,0,0.9987703745673884,FAMR
fastq-cleaner,610,1167,1169,1169,FAMR_1.05,2,false,189,0,0,0.9987703745673884,FAMR
fastq-cleaner,5103,1163,1173,1173,FAMR_1.05,10,false,3744,0,0,0.9969090450644207,FAMR
fastq-cleaner,6640,1165,0,0,FAMR_1.05,0,true,3662,0,0,0,no_prediction
fastq-cleaner,6640,1165,0,0,FAMR_1.05,0,true,3620,0,0,0,no_prediction
fastq-cleaner,6640,1169,0,0,FAMR_1.05,0,true,3618,0,0,0,no_prediction
fastq-cleaner,5103,1165,1173,1173,FAMR_1.05,8,false,3823,0,0,0.9969090450644207,FAMR
fastq-cleaner,5614,1170,1174,1174,FAMR_1.05,4,false,3490,0,0,0.9961117185160282,FAMR
