tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries
burrows-wheeler-aligner,3056.0,6156.0,6121.677310983549,12243.354621967099,Sizey,6087.354621967099,False,1415,1361,1
burrows-wheeler-aligner,2546.0,6117.0,6113.912888427498,12227.825776854996,Sizey,6110.825776854996,False,1652,1395,1
burrows-wheeler-aligner,2546.0,6120.0,6114.322783721577,12228.645567443155,Sizey,6108.6455674431545,False,1650,1375,1
burrows-wheeler-aligner,2546.0,6122.0,6115.026362695822,12230.052725391644,Sizey,6108.052725391644,False,1649,1383,1
burrows-wheeler-aligner,3056.0,6150.0,6124.292196672886,12248.584393345773,Sizey,6098.584393345773,False,1424,1379,1
burrows-wheeler-aligner,2546.0,6117.0,6115.936474785852,12231.872949571703,Sizey,6114.872949571703,False,1599,1337,1
burrows-wheeler-aligner,3056.0,6151.0,6125.535864073925,12251.07172814785,Sizey,6100.07172814785,False,1374,1323,1
burrows-wheeler-aligner,2546.0,6105.0,6116.744507226309,6116.744507226309,Sizey,11.744507226308997,False,1611,0,0
burrows-wheeler-aligner,2546.0,6103.0,6117.066521618471,6117.066521618471,Sizey,14.066521618470688,False,1619,0,0
burrows-wheeler-aligner,2546.0,6066.0,6117.733815208344,6117.733815208344,Sizey,51.73381520834391,False,998,0,0
burrows-wheeler-aligner,2546.0,6113.0,6116.259833297888,6116.259833297888,Sizey,3.2598332978877806,False,1493,0,0
burrows-wheeler-aligner,3056.0,6081.0,6126.64874460192,6126.64874460192,Sizey,45.64874460192004,False,1202,0,0
burrows-wheeler-aligner,3056.0,6059.0,6125.925752779123,6125.925752779123,Sizey,66.92575277912329,False,1212,0,0
burrows-wheeler-aligner,2546.0,6057.0,6116.258024320895,6116.258024320895,Sizey,59.25802432089495,False,1080,0,0
burrows-wheeler-aligner,1730.0,6072.0,6083.454102258817,6083.454102258817,Sizey,11.45410225881733,False,996,0,0
